ID,Organism,Strain,Molecule product,DB xref,location
FJ656123.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,Sweden
OK073085.1,Human coronavirus HKU1,R63,N/A,taxon:290028,China
LC817377.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,Japan: Fukushima
KR607994.1,Human coronavirus HKU1,China/Beijing/2009/s41,N/A,taxon:290028,China
ON461770.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,USA
PV685456.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,USA: WA
KR055565.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,Malaysia
MH557010.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,China
PQ658389.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,United Kingdom
MW587043.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,China
KJ866117.1,Human coronavirus HKU1,HKU1,N/A,taxon:290028,Thailand
MH557023.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,China
ON128614.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,China
KF686341.1,Human coronavirus HKU1,HKU1/human/USA/HKU1-10/2010,N/A,taxon:290028,"USA: Denver, CO"
FJ656127.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,Sweden
FJ656131.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,Sweden
LC687393.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,Japan: Fukushima
KF686342.1,Human coronavirus HKU1,HKU1/human/USA/HKU1-11/2009,N/A,taxon:290028,"USA: Denver, CO"
ON128609.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,China
MT492207.1,Human coronavirus HKU1,COVhku1S/jiangxi2855/2018,N/A,taxon:290028,China: Jiangxi
AY884001.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,N/A
PV685462.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,USA: WA
MH556995.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,China
ON128612.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,China
KJ866112.1,Human coronavirus HKU1,HKU1,N/A,taxon:290028,Thailand
JN234467.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,South Korea
PV685461.1,Human coronavirus HKU1,N/A,N/A,taxon:290028,USA: WA
