ID,Organism,Strain,Molecule product,DB xref,location
MT701511.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
OR639829.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
PQ231054.1,Infectious bronchitis virus,I0317/22,N/A,taxon:11120,China
MG191036.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Thailand
KJ524606.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
OQ199494.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Tunisia
GU383109.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Brazil
OP820092.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China: Jiangxi
OP675385.1,Infectious bronchitis virus,CK/NL/D091508/2020,N/A,taxon:11120,Netherlands
MN685715.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Turkey
OP673862.1,Infectious bronchitis virus,CK/NL/D091113/2013,N/A,taxon:11120,Netherlands
OR638556.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
PQ510750.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
KF757467.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,India: Maharashtra
OR638542.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
OP675146.1,Infectious bronchitis virus,CK/NL/D092245/2017,N/A,taxon:11120,Netherlands
OP675294.1,Infectious bronchitis virus,CK/NL/D090913/2019,N/A,taxon:11120,Netherlands
OK432280.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
OR639206.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
MH412796.1,Infectious bronchitis virus,gammaCoV/ck/China/I0548/17,N/A,taxon:11120,China
OP673945.1,Infectious bronchitis virus,CK/NL/D092156/2015,N/A,taxon:11120,Netherlands
OP674233.1,Infectious bronchitis virus,CK/NL/D090580/2018,N/A,taxon:11120,Netherlands
KX529726.1,Infectious bronchitis virus,DMV/1639,N/A,taxon:11120,USA
OR639448.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
FJ791259.1,Infectious bronchitis virus,IBV/BRAZIL/2007/USP-18,N/A,taxon:11120,Brazil
KY873003.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Italy
OP820089.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China: Yunnan
OP675228.1,Infectious bronchitis virus,CK/NL/D091586/2018,N/A,taxon:11120,Netherlands
ON419876.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Argentina
JX291998.1,Infectious bronchitis virus,GX-GL2,N/A,taxon:11120,China
OP673921.1,Infectious bronchitis virus,CK/NL/D091995/2014,N/A,taxon:11120,Netherlands
MW042845.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
MT544422.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
OP881970.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
ON149138.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
OR638513.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
OR639027.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
KY873144.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Italy
LC662576.1,Infectious bronchitis virus,JP/Aichi/2000,N/A,taxon:11120,Japan
OR638575.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
KY872784.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Italy
PQ046071.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Brazil
OP674140.1,Infectious bronchitis virus,CK/NL/D091019/2018,N/A,taxon:11120,Netherlands
OM674676.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Peru
MH286389.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Turkey
OR268746.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Mexico
KY873076.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Italy
OP674151.1,Infectious bronchitis virus,CK/NL/D091326/2018,N/A,taxon:11120,Netherlands
OP675418.1,Infectious bronchitis virus,CK/NL/D090946/2020,N/A,taxon:11120,Netherlands
OP673855.1,Infectious bronchitis virus,CK/NL/D091768/2013,N/A,taxon:11120,Netherlands
KU949745.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Malaysia
OR509327.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Malaysia: Perak
KY872831.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Italy
MW560618.1,Infectious bronchitis virus,CK/CH/SCWJ/180107,N/A,taxon:11120,China
DQ449049.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Russia
MN615473.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
GQ253486.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Spain
OP675411.1,Infectious bronchitis virus,CK/NL/D091020/2020,N/A,taxon:11120,Netherlands
OP674799.1,Infectious bronchitis virus,CK/NL/D091531/2014,N/A,taxon:11120,Netherlands
OR639191.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
KY873022.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Italy
FJ167374.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Argentina
GU393335.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Netherlands
MN984290.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,USA: California
OP674915.1,Infectious bronchitis virus,CK/NL/D091830/2015,N/A,taxon:11120,Netherlands
MW984673.1,Infectious bronchitis virus,Kr/D068/19,N/A,taxon:11120,South Korea
OR639518.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
KF757468.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,India: Maharashtra
ON149224.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
MT081179.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Israel
MH427399.1,Infectious bronchitis virus,gammaCoV/ck/China/I1111/17,N/A,taxon:11120,China
OR639082.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
OP675237.1,Infectious bronchitis virus,CK/NL/D091271/2018,N/A,taxon:11120,Netherlands
HQ132760.1,Infectious bronchitis virus,GX-NN1,N/A,taxon:11120,China
PQ387062.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
OP674234.1,Infectious bronchitis virus,CK/NL/D090962/2018,N/A,taxon:11120,Netherlands
KX671693.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Egypt
KU183511.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Egypt
OP674950.1,Infectious bronchitis virus,CK/NL/D091088/2015,N/A,taxon:11120,Netherlands
FJ821754.1,Infectious bronchitis virus CK/CH/LHLJ/04V,CK/CH/LHLJ/04V,N/A,taxon:633557,China
OR639129.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
OR638661.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
KX236013.1,Infectious bronchitis virus,ck/CH/LSD/120742,N/A,taxon:11120,China
MG734784.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
OR638741.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
KX107770.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
KU512976.1,Infectious bronchitis virus,GXNanningLZQ2014.4,N/A,taxon:11120,N/A
KY873049.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Italy
PP208779.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
OP674661.1,Infectious bronchitis virus,CK/NL/D090838/2012,N/A,taxon:11120,Netherlands
MN685740.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Turkey
OP674454.1,Infectious bronchitis virus,CK/NL/D091421/2019,N/A,taxon:11120,Netherlands
JQ764824.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
MW984668.1,Infectious bronchitis virus,Kr/D031/19,N/A,taxon:11120,South Korea
DQ386098.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Spain
OR639233.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
KC119407.1,Infectious bronchitis virus,Ck/CH/LGD/120724,N/A,taxon:11120,China
MK510430.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,South Korea
MG190958.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Thailand
OM525805.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Hungary
KY873229.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Italy
OR638589.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
OP674312.1,Infectious bronchitis virus,CK/NL/D092042/2019,N/A,taxon:11120,Netherlands
OM912691.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Mexico: North
OP674051.1,Infectious bronchitis virus,CK/NL/D091949/2016,N/A,taxon:11120,Netherlands
MH106473.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Iran
OP674675.1,Infectious bronchitis virus,CK/NL/D092184/2012,N/A,taxon:11120,Netherlands
KX302866.1,Infectious bronchitis virus,ck/CH/LJL/04I,N/A,taxon:11120,China
OR742761.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,South Africa
OR639001.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
OR639020.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
MG734775.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
OK319006.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Iran
JX559811.1,Infectious bronchitis virus,SB-A1971,N/A,taxon:11120,Brazil
OM937938.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
MH590035.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,United Kingdom
JQ894864.1,Infectious bronchitis virus,PL/G013/2012,N/A,taxon:11120,Poland
OR208629.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
KM365469.1,Infectious bronchitis virus,GX-QZ130064,N/A,taxon:11120,China
KY872866.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Italy
OP674771.1,Infectious bronchitis virus,CK/NL/D090765/2013,N/A,taxon:11120,Netherlands
MG191001.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Thailand
OQ716704.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Indonesia
MG191023.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Thailand
PQ461637.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Egypt: Sharkia
MT427375.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,USA: California
OR639670.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
OR638900.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
OP675067.1,Infectious bronchitis virus,CK/NL/D090948/2017,N/A,taxon:11120,Netherlands
OR639094.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
OP674270.1,Infectious bronchitis virus,CK/NL/D091791/2018,N/A,taxon:11120,Netherlands
KX364297.1,Infectious bronchitis virus,ck/CH/LJL/131006,N/A,taxon:11120,China
OP674617.1,Infectious bronchitis virus,CK/NL/D090693/2012,N/A,taxon:11120,Netherlands
KU956096.1,Infectious bronchitis virus,IBV/chicken/Brazil/2013 layer07F2,N/A,taxon:11120,Brazil
OM746670.1,Infectious bronchitis virus,gCoV/Ck/DE/AC-04677/03/2016,N/A,taxon:11120,Germany
OR639444.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
OR639479.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
OK318999.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Iran
KF809775.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,India: South
KJ196242.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
AJ575410.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Russia:Bashkortostan
JQ920392.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,South Korea
KY873163.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Italy
KX107751.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
MH427418.1,Infectious bronchitis virus,gammaCoV/ck/China/I0614/17,N/A,taxon:11120,China
OP674842.1,Infectious bronchitis virus,CK/NL/D091837/2014,N/A,taxon:11120,Netherlands
OP433622.1,Infectious bronchitis virus,PHR4QBR2010QV7T5,N/A,taxon:11120,Philippines
PQ461638.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Egypt: Sharkia
OP673687.1,Infectious bronchitis virus,CK/NL/D090923/2011,N/A,taxon:11120,Netherlands
AY319302.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
PP208718.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
OP674838.1,Infectious bronchitis virus,CK/NL/D092060/2014,N/A,taxon:11120,Netherlands
OP675271.1,Infectious bronchitis virus,CK/NL/D090829/2018,N/A,taxon:11120,Netherlands
AJ243261.1,Infectious bronchitis virus,624/I,N/A,taxon:11120,N/A
LC428341.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Japan:Kagawa
MG191042.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Thailand
MT427380.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,USA: California
OP675427.1,Infectious bronchitis virus,CK/NL/D091448/2020,N/A,taxon:11120,Netherlands
KX107828.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
OQ694007.1,Infectious bronchitis virus,IBV/Chicken/India/IVRI/Haryana/04/2023,N/A,taxon:11120,India
KJ200288.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,South Africa
KY873134.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Italy
KX529797.1,Infectious bronchitis virus,Ark-DPI,N/A,taxon:11120,USA
GU246613.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Slovenia
MK937833.1,Infectious bronchitis virus,ck/CH/LJL/140820,N/A,taxon:11120,China
PP061469.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,India
OR638685.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
PV185508.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
OP675044.1,Infectious bronchitis virus,CK/NL/D091772/2016,N/A,taxon:11120,Netherlands
OP674873.1,Infectious bronchitis virus,CK/NL/D091233/2015,N/A,taxon:11120,Netherlands
KX107638.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
DQ973114.1,Infectious bronchitis virus,SXL,N/A,taxon:11120,China
AF201731.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,N/A
OP674241.1,Infectious bronchitis virus,CK/NL/D091665/2018,N/A,taxon:11120,Netherlands
AY692454.1,Infectious bronchitis virus,Beaudette-Vero cell adapted,N/A,taxon:11120,N/A
OP674924.1,Infectious bronchitis virus,CK/NL/D091387/2015,N/A,taxon:11120,Netherlands
OP675403.1,Infectious bronchitis virus,CK/NL/D091058/2020,N/A,taxon:11120,Netherlands
ON060911.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Brazil
LC662602.1,Infectious bronchitis virus,JP/Wakayama/2003,N/A,taxon:11120,Japan
DQ167145.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
OR639389.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
OP674214.1,Infectious bronchitis virus,CK/NL/D091598/2018,N/A,taxon:11120,Netherlands
OP820093.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China: Yunnan
OR638781.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
HQ123343.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Iran
OP673964.1,Infectious bronchitis virus,CK/NL/D091686/2015,N/A,taxon:11120,Netherlands
KX272465.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Sudan
KM594213.1,Infectious bronchitis virus,IBV97/1986/Morocco,N/A,taxon:11120,Morocco
MN685747.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Turkey
MH412803.1,Infectious bronchitis virus,gammaCoV/ck/China/I0919/17,N/A,taxon:11120,China
PP208809.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
OR638413.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
OP674731.1,Infectious bronchitis virus,CK/NL/D092140/2013,N/A,taxon:11120,Netherlands
KJ524615.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
MN685767.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Turkey
OR639527.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
ON149203.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
OP675101.1,Infectious bronchitis virus,CK/NL/D090983/2017,N/A,taxon:11120,Netherlands
OL688988.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,South Korea
KR106998.1,Infectious bronchitis virus,Eg/CLEVB-12/IBV/014,N/A,taxon:11120,Egypt
EU359647.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,USA
OP674447.1,Infectious bronchitis virus,CK/NL/D091144/2019,N/A,taxon:11120,Netherlands
MH252983.1,Infectious bronchitis virus,IR/794/2002,N/A,taxon:11120,Iran
OP674283.1,Infectious bronchitis virus,CK/NL/D090988/2019,N/A,taxon:11120,Netherlands
OR639058.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
OR639173.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
ON081492.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
MK972911.1,Infectious bronchitis virus,Ck/Aus/Q1/13,N/A,taxon:11120,Australia
OP673969.1,Infectious bronchitis virus,CK/NL/D091912/2015,N/A,taxon:11120,Netherlands
JN861123.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,USA
JF893452.2,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
OR966708.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Indonesia
EU359640.1,Infectious bronchitis virus,ArkDPI-derived commercial vaccine A,N/A,taxon:11120,USA
MN615478.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
OP674030.1,Infectious bronchitis virus,CK/NL/D091362/2016,N/A,taxon:11120,Netherlands
ON081488.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
OR631180.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Viet Nam
OP674066.1,Infectious bronchitis virus,CK/NL/D091513/2016,N/A,taxon:11120,Netherlands
KY872816.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Italy
KU900744.1,Infectious bronchitis virus,QIA-Q43,N/A,taxon:11120,South Korea
MG191053.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Thailand
HQ123350.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Iran
OP673947.1,Infectious bronchitis virus,CK/NL/D090727/2015,N/A,taxon:11120,Netherlands
MN685745.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Turkey
KR106997.1,Infectious bronchitis virus,Eg/CLEVB-11/IBV/014,N/A,taxon:11120,Egypt
OR639472.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
OP674856.1,Infectious bronchitis virus,CK/NL/D091721/2014,N/A,taxon:11120,Netherlands
KX107631.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
OR639588.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
KJ524633.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
MG190995.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Thailand
OR639499.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
OP674666.1,Infectious bronchitis virus,CK/NL/D091196/2012,N/A,taxon:11120,Netherlands
HM031117.1,Infectious bronchitis virus,A2-2,N/A,taxon:11120,China
KX578832.1,Infectious bronchitis virus,Iran/Bu/Variant2/SH1450.5/15,N/A,taxon:11120,Iran
OR639267.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
OP674561.1,Infectious bronchitis virus,CK/NL/D091365/2020,N/A,taxon:11120,Netherlands
MF447688.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
EU822336.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Taiwan
KJ196196.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
ON470383.1,Infectious bronchitis virus,Mex-327,N/A,taxon:11120,Mexico: Jalisco
OL321801.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Iraq
ON149139.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
OP674280.1,Infectious bronchitis virus,CK/NL/D091688/2019,N/A,taxon:11120,Netherlands
MG191073.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Thailand
KX529802.1,Infectious bronchitis virus,Ark-DPI,N/A,taxon:11120,USA
MN890132.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Egypt: Qena province
FJ821756.1,Infectious bronchitis virus CK/CH/LHLJ/04V,CK/CH/LHLJ/04V,N/A,taxon:633557,China
OP673832.1,Infectious bronchitis virus,CK/NL/D091826/2013,N/A,taxon:11120,Netherlands
DQ386101.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Spain
EU368593.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Egypt
MK689242.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Pakistan
KC533681.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Egypt: Giza
OR639540.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
KY873218.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Italy
OP674521.1,Infectious bronchitis virus,CK/NL/D090930/2020,N/A,taxon:11120,Netherlands
OK030999.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,USA
MK510431.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,South Korea
MN548286.1,Infectious bronchitis virus,D1466,N/A,taxon:11120,United Kingdom
PQ058542.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
LC662603.1,Infectious bronchitis virus,JP/Okayama-7/2004,N/A,taxon:11120,Japan
PP061473.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,India
OR639536.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
JX174186.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Egypt: Fayoum
OP674959.1,Infectious bronchitis virus,CK/NL/D092025/2015,N/A,taxon:11120,Netherlands
OP674969.1,Infectious bronchitis virus,CK/NL/D091658/2016,N/A,taxon:11120,Netherlands
MW971995.1,Infectious bronchitis virus,IBV_CK/Bangladesh/LT57/2020,N/A,taxon:11120,Bangladesh
KX236002.1,Infectious bronchitis virus,ck/CH/LSD/111037,N/A,taxon:11120,China
KC577379.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
OP675317.1,Infectious bronchitis virus,CK/NL/D090560/2019,N/A,taxon:11120,Netherlands
JX966402.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,India
KX510000.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Poland
JF900375.1,Infectious bronchitis virus,GB 1011/04,N/A,taxon:11120,Germany
OP673741.1,Infectious bronchitis virus,CK/NL/D091026/2012,N/A,taxon:11120,Netherlands
OR639284.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
KC577362.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
OQ884511.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Brazil
MF322863.1,Infectious bronchitis virus,IBV/Chicken/Afghanistan/LX4/AFS22/2017,N/A,taxon:11120,Afghanistan
