ID,Organism,Strain,Molecule product,DB xref,location
AY994250.1,Human coronavirus NL63,N/A,N/A,taxon:277944,France
PQ611296.1,Human coronavirus NL63,N/A,N/A,taxon:277944,United Kingdom
PP100766.1,Human coronavirus NL63,MBC142,N/A,taxon:277944,Spain
PV260486.1,Human coronavirus NL63,N/A,N/A,taxon:277944,USA: Massachusetts
PP442078.1,Human coronavirus NL63,N/A,N/A,taxon:277944,China
LC488389.2,Human coronavirus NL63,N/A,N/A,taxon:277944,Japan:Tokyo
PQ611314.1,Human coronavirus NL63,N/A,N/A,taxon:277944,United Kingdom
KX866387.1,Human coronavirus NL63,N/A,N/A,taxon:277944,Greece
MG356423.1,Human coronavirus NL63,Kilifi/HH/3808/24-May-2010,N/A,taxon:277944,Kenya
PQ187622.1,Human coronavirus NL63,N/A,N/A,taxon:277944,Singapore
PQ611311.1,Human coronavirus NL63,N/A,N/A,taxon:277944,United Kingdom
KF530109.1,Human coronavirus NL63,NL63/human/USA/903-28/1990,N/A,taxon:277944,"USA: Nashville, TN"
JQ771059.1,Human coronavirus NL63,NL63/DEN/2010/35,N/A,taxon:277944,"USA: Denver, CO"
KM077080.1,Human coronavirus NL63,N/A,N/A,taxon:277944,USA
ON554000.1,Human coronavirus NL63,N/A,N/A,taxon:277944,China
LC817382.1,Human coronavirus NL63,N/A,N/A,taxon:277944,Japan: Fukushima
MG356439.1,Human coronavirus NL63,Kilifi/IP/016/08-Apr-2013,N/A,taxon:277944,Kenya
KF530113.1,Human coronavirus NL63,NL63/human/USA/905-25/1990,N/A,taxon:277944,"USA: Nashville, TN"
AY902242.1,Human coronavirus NL63,N/A,N/A,taxon:277944,Sweden
PV260471.1,Human coronavirus NL63,N/A,N/A,taxon:277944,USA: Massachusetts
PQ611297.1,Human coronavirus NL63,N/A,N/A,taxon:277944,United Kingdom
PQ187626.1,Human coronavirus NL63,N/A,N/A,taxon:277944,Tanzania
AY994248.1,Human coronavirus NL63,N/A,N/A,taxon:277944,France
PQ611307.1,Human coronavirus NL63,N/A,N/A,taxon:277944,United Kingdom
MN306018.1,Human coronavirus NL63,HCoV_NL63/Seattle/USA/SC0179/2018,N/A,taxon:277944,USA
MG426004.1,Human coronavirus NL63,N/A,N/A,taxon:277944,China
MT501721.1,Human coronavirus NL63,N/A,N/A,taxon:277944,China: Jiangxi
PQ611320.1,Human coronavirus NL63,N/A,N/A,taxon:277944,United Kingdom
FJ656171.1,Human coronavirus NL63,N/A,N/A,taxon:277944,Sweden
PQ611334.1,Human coronavirus NL63,N/A,N/A,taxon:277944,United Kingdom
JQ771056.1,Human coronavirus NL63,NL63/DEN/2010/25,N/A,taxon:277944,"USA: Denver, CO"
ON553968.1,Human coronavirus NL63,N/A,N/A,taxon:277944,China
ON553997.1,Human coronavirus NL63,N/A,N/A,taxon:277944,China
JX513251.1,Human coronavirus NL63,N/A,N/A,taxon:277944,Thailand
MZ221193.1,Human coronavirus NL63,ZJWZ41,N/A,taxon:277944,China
PP442100.1,Human coronavirus NL63,N/A,N/A,taxon:277944,China
PQ611361.1,Human coronavirus NL63,N/A,N/A,taxon:277944,United Kingdom
PQ611326.1,Human coronavirus NL63,N/A,N/A,taxon:277944,United Kingdom
PQ611350.1,Human coronavirus NL63,N/A,N/A,taxon:277944,United Kingdom
PQ683726.1,Human coronavirus NL63,N/A,N/A,taxon:277944,Russia: Saint Petersburg
PP442099.1,Human coronavirus NL63,N/A,N/A,taxon:277944,China
ON553988.1,Human coronavirus NL63,N/A,N/A,taxon:277944,China
ON461790.1,Human coronavirus NL63,N/A,N/A,taxon:277944,USA
KY554967.1,Human coronavirus NL63,N06-1144B,N/A,taxon:277944,USA
KY862040.1,Human coronavirus NL63,N/A,N/A,taxon:277944,France
PQ611385.1,Human coronavirus NL63,N/A,N/A,taxon:277944,United Kingdom
PV685469.1,Human coronavirus NL63,N/A,N/A,taxon:277944,USA: WA
KY862043.1,Human coronavirus NL63,N/A,N/A,taxon:277944,France
ON553980.1,Human coronavirus NL63,N/A,N/A,taxon:277944,China
AB695184.1,Human coronavirus NL63,HCoV-NL63/Niigata.JPN/10-1606,N/A,taxon:277944,Japan:Niigata
ON554011.1,Human coronavirus NL63,N/A,N/A,taxon:277944,China
PQ611363.1,Human coronavirus NL63,N/A,N/A,taxon:277944,United Kingdom
KT359889.1,Human coronavirus NL63,N/A,N/A,taxon:277944,Malaysia
DQ231164.1,Human coronavirus NL63,N/A,N/A,taxon:277944,Sweden
PP442077.1,Human coronavirus NL63,N/A,N/A,taxon:277944,China
PQ037240.1,Human coronavirus NL63,N/A,N/A,taxon:277944,USA: Maryland
MG428703.1,Human coronavirus NL63,N/A,N/A,taxon:277944,Kenya
ON553984.1,Human coronavirus NL63,N/A,N/A,taxon:277944,China
KM077088.1,Human coronavirus NL63,N/A,N/A,taxon:277944,USA
MG356414.1,Human coronavirus NL63,Kilifi/HH/3807/11-May-2010,N/A,taxon:277944,Kenya
ON554017.1,Human coronavirus NL63,N/A,N/A,taxon:277944,China
PV260474.1,Human coronavirus NL63,N/A,N/A,taxon:277944,USA: Massachusetts
PQ611333.1,Human coronavirus NL63,N/A,N/A,taxon:277944,United Kingdom
ON553994.1,Human coronavirus NL63,N/A,N/A,taxon:277944,China
KJ866132.1,Human coronavirus NL63,NL63,N/A,taxon:277944,Thailand
GQ856799.1,Human coronavirus NL63,CU_572,N/A,taxon:277944,Hong Kong
LC823189.1,Human coronavirus NL63,N/A,N/A,taxon:277944,Japan: Fukushima
MG356452.1,Human coronavirus NL63,Kilifi/IP/029/27-May-2014,N/A,taxon:277944,Kenya
ON554016.1,Human coronavirus NL63,N/A,N/A,taxon:277944,China
MG356435.1,Human coronavirus NL63,Kilifi/IP/012/15-Jun-2012,N/A,taxon:277944,Kenya
GQ856805.1,Human coronavirus NL63,CU_644,N/A,taxon:277944,Hong Kong
PQ611376.1,Human coronavirus NL63,N/A,N/A,taxon:277944,United Kingdom
GQ856813.1,Human coronavirus NL63,CU_U0355,N/A,taxon:277944,Hong Kong
PP442084.1,Human coronavirus NL63,N/A,N/A,taxon:277944,China
PV260481.1,Human coronavirus NL63,N/A,N/A,taxon:277944,USA: Massachusetts
PQ611368.1,Human coronavirus NL63,N/A,N/A,taxon:277944,United Kingdom
PQ611378.1,Human coronavirus NL63,N/A,N/A,taxon:277944,United Kingdom
AY994253.1,Human coronavirus NL63,N/A,N/A,taxon:277944,France
KT359911.1,Human coronavirus NL63,N/A,N/A,taxon:277944,Malaysia
ON554013.1,Human coronavirus NL63,N/A,N/A,taxon:277944,China
MK342132.1,Human coronavirus NL63,ChinaGD13,N/A,taxon:277944,China
MG356419.1,Human coronavirus NL63,Kilifi/HH/5402/20-May-2010,N/A,taxon:277944,Kenya
PQ611294.1,Human coronavirus NL63,N/A,N/A,taxon:277944,United Kingdom
MG356449.1,Human coronavirus NL63,Kilifi/IP/026/24-Jan-2014,N/A,taxon:277944,Kenya
DQ462783.1,Human coronavirus NL63,N/A,N/A,taxon:277944,Netherlands
AY758299.2,Human coronavirus NL63,BE03-33545,N/A,taxon:277944,Belgium
OK073076.1,Human coronavirus NL63,RS2,N/A,taxon:277944,China
PP442092.1,Human coronavirus NL63,N/A,N/A,taxon:277944,China
ON553990.1,Human coronavirus NL63,N/A,N/A,taxon:277944,China
PQ611345.1,Human coronavirus NL63,N/A,N/A,taxon:277944,United Kingdom
MG356444.1,Human coronavirus NL63,Kilifi/IP/021/26-May-2013,N/A,taxon:277944,Kenya
ON554005.1,Human coronavirus NL63,N/A,N/A,taxon:277944,China
PV642259.1,Human coronavirus NL63,N/A,N/A,taxon:277944,USA: Washington
EU025125.1,Human coronavirus NL63,N/A,N/A,taxon:277944,Italy
PV685471.1,Human coronavirus NL63,N/A,N/A,taxon:277944,USA: WA
PP442097.1,Human coronavirus NL63,N/A,N/A,taxon:277944,China
PP442109.1,Human coronavirus NL63,N/A,N/A,taxon:277944,China
ON553996.1,Human coronavirus NL63,N/A,N/A,taxon:277944,China
PQ611381.1,Human coronavirus NL63,N/A,N/A,taxon:277944,United Kingdom
DQ462782.1,Human coronavirus NL63,N/A,N/A,taxon:277944,Netherlands
PQ683725.1,Human coronavirus NL63,N/A,N/A,taxon:277944,Russia: Saint Petersburg
KY862047.1,Human coronavirus NL63,N/A,N/A,taxon:277944,France
KM077081.1,Human coronavirus NL63,N/A,N/A,taxon:277944,USA
PQ611331.1,Human coronavirus NL63,N/A,N/A,taxon:277944,United Kingdom
PQ611366.1,Human coronavirus NL63,N/A,N/A,taxon:277944,United Kingdom
MG356417.1,Human coronavirus NL63,Kilifi/HH/1612/18-May-2010,N/A,taxon:277944,Kenya
EF507764.1,Human coronavirus NL63,Caen544,N/A,taxon:277944,N/A
KX179496.1,Human coronavirus NL63,NL63/Haiti-4/2015,N/A,taxon:277944,Haiti
MW587039.1,Human coronavirus NL63,N/A,N/A,taxon:277944,China
MG356434.1,Human coronavirus NL63,Kilifi/IP/011/26-Jul-2011,N/A,taxon:277944,Kenya
AY758300.1,Human coronavirus NL63,BE03-40001,N/A,taxon:277944,Belgium
KT359874.1,Human coronavirus NL63,N/A,N/A,taxon:277944,Malaysia
EF507756.1,Human coronavirus NL63,Caen387,N/A,taxon:277944,N/A
EF507761.1,Human coronavirus NL63,Caen491,N/A,taxon:277944,N/A
PQ611355.1,Human coronavirus NL63,N/A,N/A,taxon:277944,United Kingdom
PQ611356.1,Human coronavirus NL63,N/A,N/A,taxon:277944,United Kingdom
PP442103.1,Human coronavirus NL63,N/A,N/A,taxon:277944,China
PQ611365.1,Human coronavirus NL63,N/A,N/A,taxon:277944,United Kingdom
DQ231163.1,Human coronavirus NL63,N/A,N/A,taxon:277944,Sweden
MK334045.1,Human coronavirus NL63,ChinaGD05,N/A,taxon:277944,China
JQ765570.1,Human coronavirus NL63,NL63/DEN/2005/235,N/A,taxon:277944,"USA: Denver, CO"
KM055644.1,Human coronavirus NL63,N/A,N/A,taxon:277944,China
GQ856807.1,Human coronavirus NL63,CU_682,N/A,taxon:277944,Hong Kong
PQ611298.1,Human coronavirus NL63,N/A,N/A,taxon:277944,United Kingdom
KM077084.1,Human coronavirus NL63,N/A,N/A,taxon:277944,USA
EF507746.1,Human coronavirus NL63,Caen61,N/A,taxon:277944,N/A
JQ771057.1,Human coronavirus NL63,NL63/DEN/2010/28,N/A,taxon:277944,"USA: Denver, CO"
PP442101.1,Human coronavirus NL63,N/A,N/A,taxon:277944,China
FJ656163.1,Human coronavirus NL63,N/A,N/A,taxon:277944,Sweden
KT359875.1,Human coronavirus NL63,N/A,N/A,taxon:277944,Malaysia
KT359898.1,Human coronavirus NL63,N/A,N/A,taxon:277944,Malaysia
