ID,Organism,Strain,Molecule product,DB xref,location
KJ650297.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,Saudi Arabia
MG923467.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,Ethiopia
MG757602.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,Saudi Arabia
PP952194.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,Saudi Arabia: Sajir
MN541257.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,Sudan
MF318498.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,Egypt
MG923476.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,Nigeria
KX443663.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,Jordan
MN541220.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,Sudan
PP504664.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,Ethiopia
KM027267.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,Saudi Arabia
MF598713.1,Middle East respiratory syndrome-related coronavirus,camel/UAE_414377_W4_2015,N/A,taxon:1335626,United Arab Emirates
MN365233.1,Middle East respiratory syndrome-related coronavirus,Hu/Riyadh-KSA-19003852/2019,N/A,taxon:1335626,Saudi Arabia
KT368842.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,Saudi Arabia
KT357796.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,Saudi Arabia
KT877350.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,Saudi Arabia
KT805997.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,Saudi Arabia
KX108940.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,United Arab Emirates
MN541234.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,Sudan
MG923472.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,Nigeria
KM027266.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,Saudi Arabia
MN541259.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,Sudan
MK462253.1,Middle East respiratory syndrome-related coronavirus,Hu/Riyadh-KSA-18013832/2018,N/A,taxon:1335626,Saudi Arabia
MN654971.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,Saudi Arabia
MN655017.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,Saudi Arabia
MF598648.1,Middle East respiratory syndrome-related coronavirus,camel/UAE_B58_2015,N/A,taxon:1335626,United Arab Emirates
PP952199.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,Saudi Arabia: Sajir
KT751244.1,Middle East respiratory syndrome-related coronavirus,D2731.3/14,N/A,taxon:1335626,United Arab Emirates: Dubai
KT368850.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,Saudi Arabia
KT805973.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,Saudi Arabia
KT357807.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,Saudi Arabia
KU942362.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,Egypt
KT806022.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,Saudi Arabia
MN481969.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,Saudi Arabia
KP202233.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,United Arab Emirates
MT675253.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,Saudi Arabia: Riyadh
KT806045.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,Saudi Arabia
KY581690.1,Middle East respiratory syndrome-related coronavirus,Hu/UAE_017_2014,N/A,taxon:1335626,United Arab Emirates
MW086529.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,Jordan
PP952192.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,Saudi Arabia: Sajir
MN655000.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,Saudi Arabia
KU201955.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,Nigeria
KT374050.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,South Korea
MN655005.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,Saudi Arabia
OK094454.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,N/A
KU851862.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,Saudi Arabia
KF917527.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,Saudi Arabia
MG546331.1,Middle East respiratory syndrome-related coronavirus,Hu/Riyadh-KSA-023D3N/2015,N/A,taxon:1335626,Saudi Arabia
MT226604.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,Saudi Arabia
